"","game_id","season","stadium","n","ws","wd","HomeTeam","RoofType","Longitude","Latitude","StadiumAzimuthAngle","wind_compass"
"373","2012_02_CHI_GB","2012","Lambeau Field",4,3.36,218.534885942028,"GB","Outdoor",-88.062222,44.501389,0,"S"
"374","2012_02_CLE_CIN","2012","Paul Brown Stadium",5,3.36,103.007423692916,"CIN","Outdoor",-84.516,39.095,320.6,"W"
"375","2012_02_DAL_SEA","2012","CenturyLink Field",4,6.68,310,"SEA","Outdoor",-122.3316,47.5952,0,"E"
"376","2012_02_DET_SF","2012","Candlestick Park",6,17.8616666666667,288.338038990641,"SF","Outdoor",-122.386111,37.713611,0,"E"
"377","2012_02_NYJ_PIT","2012","Heinz Field",3,5.38666666666667,97.7886981366892,"PIT","Outdoor",-80.015833,40.446667,333.9,"W"
"378","2012_02_TB_NYG","2012","MetLife Stadium",7,7.91857142857143,277.442322172884,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"379","2012_02_TEN_SD","2012","Qualcomm Stadium",6,7.14666666666667,190,"SD","Outdoor",-117.119444,32.783056,291.6,"S"
"380","2012_03_ATL_SD","2012","Qualcomm Stadium",6,10.7166666666667,331.279699540354,"SD","Outdoor",-117.119444,32.783056,291.6,"N"
"381","2012_03_CIN_WAS","2012","FedExField",7,7.6,343.891823513279,"WAS","Outdoor",-76.864444,38.907778,295,"N"
"382","2012_03_GB_SEA","2012","CenturyLink Field",5,4.4,333.92085878808,"SEA","Outdoor",-122.3316,47.5952,0,"N"
"383","2012_03_STL_CHI","2012","Soldier Field",7,7.75714285714286,290.045727693916,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"384","2012_04_CLE_BAL","2012","M&T Bank Stadium",5,6.064,94.2521316431129,"BAL","Outdoor",-76.622778,39.278056,289.5,"W"
"385","2012_04_NO_GB","2012","Lambeau Field",6,5.46666666666667,72.2774915225066,"GB","Outdoor",-88.062222,44.501389,0,"W"
"386","2012_04_NYG_PHI","2012","Lincoln Financial Field",6,7.705,256.670436944698,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"387","2012_04_SD_KC","2012","Arrowhead Stadium",3,3.81333333333333,300.321702540182,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"388","2012_04_SF_NYJ","2012","MetLife Stadium",6,6.35833333333333,262.842710615373,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"389","2012_04_WAS_TB","2012","Raymond James Stadium",6,8.07833333333333,236.687518678818,"TB","Outdoor",-82.503333,27.975833,0,"E"
"390","2012_05_ATL_WAS","2012","FedExField",7,4.45714285714286,13.4676183310988,"WAS","Outdoor",-76.864444,38.907778,295,"N"
"391","2012_05_BAL_KC","2012","Arrowhead Stadium",3,4.18666666666667,239.403504502943,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"392","2012_05_BUF_SF","2012","Candlestick Park",6,17.4516666666667,281.286566835019,"SF","Outdoor",-122.386111,37.713611,0,"E"
"393","2012_05_CLE_NYG","2012","MetLife Stadium",5,4.672,248.085243588426,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"394","2012_05_DEN_NE","2012","Gillette Stadium",2,4.04,200,"NE","Outdoor",-71.264,42.091,343,"S"
"395","2012_05_HOU_NYJ","2012","MetLife Stadium",4,4.32,15,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"396","2012_05_MIA_CIN","2012","Paul Brown Stadium",7,7.91857142857143,275.226143843613,"CIN","Outdoor",-84.516,39.095,320.6,"E"
"397","2012_05_PHI_PIT","2012","Heinz Field",6,6.36,261.626231816401,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"398","2012_05_SEA_CAR","2012","Bank of America Stadium",5,5.616,18.0296339491595,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"399","2012_06_DAL_BAL","2012","M&T Bank Stadium",7,9.22428571428571,198.544418213553,"BAL","Outdoor",-76.622778,39.278056,289.5,"S"
"400","2012_06_DEN_SD","2012","Qualcomm Stadium",5,4.4,179.429813919446,"SD","Outdoor",-117.119444,32.783056,291.6,"S"
"401","2012_06_DET_PHI","2012","Lincoln Financial Field",7,15.5871428571429,215.722337329346,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"402","2012_06_IND_NYJ","2012","MetLife Stadium",6,13.455,215,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"403","2012_06_KC_TB","2012","Raymond James Stadium",7,7.11857142857143,73.7720229080603,"TB","Outdoor",-82.503333,27.975833,0,"W"
"404","2012_06_MIN_WAS","2012","FedExField",6,13.0183333333333,178.303875532257,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"405","2012_06_NE_SEA","2012","CenturyLink Field",6,7.70666666666667,158.329563055302,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"406","2012_06_NYG_SF","2012","Candlestick Park",6,13.4633333333333,295.783662936822,"SF","Outdoor",-122.386111,37.713611,0,"E"
"407","2012_07_DAL_CAR","2012","Bank of America Stadium",3,5.46666666666667,356.77728432663,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"408","2012_07_DET_CHI","2012","Soldier Field",5,9.68,233.099608302575,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"409","2012_07_NO_TB","2012","Raymond James Stadium",7,6.92571428571429,52.8464026928288,"TB","Outdoor",-82.503333,27.975833,0,"W"
"410","2012_07_NYJ_NE","2012","Gillette Stadium",6,6.13166666666667,262.252694360337,"NE","Outdoor",-71.264,42.091,343,"E"
"411","2012_07_PIT_CIN","2012","Paul Brown Stadium",1,3.36,40,"CIN","Outdoor",-84.516,39.095,320.6,"N"
"412","2012_07_SEA_SF","2012","Candlestick Park",5,12.218,176.126897440585,"SF","Outdoor",-122.386111,37.713611,0,"S"
"413","2012_07_WAS_NYG","2012","MetLife Stadium",7,13.2971428571429,310,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"414","2012_08_ATL_PHI","2012","Lincoln Financial Field",7,17.32,35.716067169662,"PHI","Outdoor",-75.1675,39.900833,351,"N"
"415","2012_08_CAR_CHI","2012","Soldier Field",7,19.4685714285714,21.4491413767463,"CHI","Outdoor",-87.6167,41.8623,353.9,"N"
"416","2012_08_JAX_GB","2012","Lambeau Field",7,7.05142857142857,45.7549904266543,"GB","Outdoor",-88.062222,44.501389,0,"W"
"417","2012_08_MIA_NYJ","2012","MetLife Stadium",7,10.34,32.8339057525801,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"418","2012_08_NE_STL","2012","Wembley Stadium",7,9.35714285714286,234.283932830338,"Wembley","Outdoor",-0.279722,51.555833,90,"E"
"419","2012_08_OAK_KC","2012","Arrowhead Stadium",6,4,83.2596321800947,"KC","Outdoor",-94.483889,39.048889,316.3,"W"
"420","2012_08_WAS_PIT","2012","Heinz Field",6,13.4533333333333,3.32956305530232,"PIT","Outdoor",-80.015833,40.446667,333.9,"N"
"421","2012_09_ARI_GB","2012","Lambeau Field",5,5.568,50,"GB","Outdoor",-88.062222,44.501389,0,"W"
"422","2012_09_CAR_WAS","2012","FedExField",7,6.92571428571429,333.285972532977,"WAS","Outdoor",-76.864444,38.907778,295,"N"
"423","2012_09_DEN_CIN","2012","Paul Brown Stadium",6,6.36,351.888594282902,"CIN","Outdoor",-84.516,39.095,320.6,"N"
"424","2012_09_KC_SD","2012","Qualcomm Stadium",6,5.61333333333333,293.346558140603,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"425","2012_09_MIN_SEA","2012","CenturyLink Field",6,8.81333333333333,180.055556428692,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"426","2012_09_PIT_NYG","2012","MetLife Stadium",6,10.7166666666667,313.346558140603,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"427","2012_10_BUF_NE","2012","Gillette Stadium",7,8.90428571428571,191.423933745051,"NE","Outdoor",-71.264,42.091,343,"S"
"428","2012_10_DAL_PHI","2012","Lincoln Financial Field",6,6.585,176.635731717085,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"429","2012_10_DEN_CAR","2012","Bank of America Stadium",6,6.95833333333333,198.604734977017,"CAR","Outdoor",-80.852778,35.225833,322.4,"S"
"430","2012_10_HOU_CHI","2012","Soldier Field",6,10.7516666666667,228.416190528755,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"431","2012_10_KC_PIT","2012","Heinz Field",6,9.22666666666667,246.185432563423,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"432","2012_10_NYG_CIN","2012","Paul Brown Stadium",7,12.3114285714286,182.846402692829,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"433","2012_10_NYJ_SEA","2012","CenturyLink Field",5,4.848,140.063128819137,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"434","2012_10_OAK_BAL","2012","M&T Bank Stadium",7,6.79857142857143,104.568185407377,"BAL","Outdoor",-76.622778,39.278056,289.5,"W"
"435","2012_10_SD_TB","2012","Raymond James Stadium",6,9.04333333333333,95,"TB","Outdoor",-82.503333,27.975833,0,"W"
"436","2012_10_STL_SF","2012","Candlestick Park",3,7.25,309.543247280259,"SF","Outdoor",-122.386111,37.713611,0,"E"
"437","2012_11_BAL_PIT","2012","Heinz Field",5,5.344,97.9926550205025,"PIT","Outdoor",-80.015833,40.446667,333.9,"W"
"438","2012_11_CHI_SF","2012","Candlestick Park",6,8.11,155.079791224853,"SF","Outdoor",-122.386111,37.713611,0,"S"
"439","2012_11_CIN_KC","2012","Arrowhead Stadium",6,12.49,176.950128496498,"KC","Outdoor",-94.483889,39.048889,316.3,"S"
"440","2012_11_IND_NE","2012","Gillette Stadium",1,5.84,60,"NE","Outdoor",-71.264,42.091,343,"W"
"441","2012_11_PHI_WAS","2012","FedExField",7,8.07714285714286,48.2498450765184,"WAS","Outdoor",-76.864444,38.907778,295,"W"
"442","2012_11_TB_CAR","2012","Bank of America Stadium",7,9.67714285714286,22.8464026928288,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"443","2012_12_ATL_TB","2012","Raymond James Stadium",6,6.21333333333333,245.80098866027,"TB","Outdoor",-82.503333,27.975833,0,"E"
"444","2012_12_BAL_SD","2012","Qualcomm Stadium",4,5.56,209.746800558992,"SD","Outdoor",-117.119444,32.783056,291.6,"S"
"445","2012_12_CAR_PHI","2012","Lincoln Financial Field",1,3.36,170,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"446","2012_12_DEN_KC","2012","Arrowhead Stadium",5,7.184,34.1871760871102,"KC","Outdoor",-94.483889,39.048889,316.3,"N"
"447","2012_12_GB_NYG","2012","MetLife Stadium",6,10.75,243.329563055302,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"448","2012_12_MIN_CHI","2012","Soldier Field",7,7.44,291.455581786447,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"449","2012_12_OAK_CIN","2012","Paul Brown Stadium",7,8.42571428571429,218.563378553083,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"450","2012_13_ARI_NYJ","2012","MetLife Stadium",6,5.09333333333333,178.679737638384,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"451","2012_13_CAR_KC","2012","Arrowhead Stadium",1,3.36,300,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"452","2012_13_CIN_SD","2012","Qualcomm Stadium",6,6.73333333333333,308.507722663321,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"453","2012_13_MIN_GB","2012","Lambeau Field",4,6.4,312.573012941928,"GB","Outdoor",-88.062222,44.501389,0,"E"
"454","2012_13_NYG_WAS","2012","FedExField",2,8.08,175,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"455","2012_13_PIT_BAL","2012","M&T Bank Stadium",1,3.36,320,"BAL","Outdoor",-76.622778,39.278056,289.5,"N"
"456","2012_13_SEA_CHI","2012","Soldier Field",4,6.62,347.514379306699,"CHI","Outdoor",-87.6167,41.8623,353.9,"N"
"457","2012_14_ARI_SEA","2012","CenturyLink Field",4,7.24,140,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"458","2012_14_ATL_CAR","2012","Bank of America Stadium",4,6.68,225,"CAR","Outdoor",-80.852778,35.225833,322.4,"S"
"459","2012_14_BAL_WAS","2012","FedExField",5,7.406,63.9852252279372,"WAS","Outdoor",-76.864444,38.907778,295,"W"
"460","2012_14_DAL_CIN","2012","Paul Brown Stadium",6,5.38666666666667,178.250899116475,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"461","2012_14_DET_GB","2012","Lambeau Field",6,10.75,48.3295630553023,"GB","Outdoor",-88.062222,44.501389,0,"W"
"462","2012_14_HOU_NE","2012","Gillette Stadium",6,5.05333333333333,225,"NE","Outdoor",-71.264,42.091,343,"S"
"463","2012_14_MIA_SF","2012","Candlestick Park",2,4.04,125,"SF","Outdoor",-122.386111,37.713611,0,"W"
"464","2012_14_NO_NYG","2012","MetLife Stadium",5,5.79,38.1052048036538,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"465","2012_14_PHI_TB","2012","Raymond James Stadium",5,5.568,258.35359264601,"TB","Outdoor",-82.503333,27.975833,0,"E"
"466","2012_14_SD_PIT","2012","Heinz Field",7,6.64,114.449961600387,"PIT","Outdoor",-80.015833,40.446667,333.9,"W"
"467","2012_15_CAR_SD","2012","Qualcomm Stadium",6,5.38666666666667,167.644448746114,"SD","Outdoor",-117.119444,32.783056,291.6,"S"
"468","2012_15_CIN_PHI","2012","Lincoln Financial Field",3,3.36,193.295046729417,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"469","2012_15_DEN_BAL","2012","M&T Bank Stadium",4,3.98,165,"BAL","Outdoor",-76.622778,39.278056,289.5,"S"
"470","2012_15_GB_CHI","2012","Soldier Field",6,11.7133333333333,260,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"471","2012_15_SF_NE","2012","Gillette Stadium",7,5.80571428571429,65.6407459236385,"NE","Outdoor",-71.264,42.091,343,"W"
"472","2012_16_CIN_PIT","2012","Heinz Field",7,7.56285714285714,239.954481512101,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"473","2012_16_IND_KC","2012","Arrowhead Stadium",6,5.2,350.248944834237,"KC","Outdoor",-94.483889,39.048889,316.3,"N"
"474","2012_16_NYG_BAL","2012","M&T Bank Stadium",1,5.84,240,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"475","2012_16_OAK_CAR","2012","Bank of America Stadium",5,5.168,216.014774772063,"CAR","Outdoor",-80.852778,35.225833,322.4,"S"
"476","2012_16_SD_NYJ","2012","MetLife Stadium",7,10.3685714285714,251.335718625055,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"477","2012_16_SF_SEA","2012","CenturyLink Field",4,5.16,219.359254076361,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"478","2012_16_STL_TB","2012","Raymond James Stadium",6,5.38666666666667,305.801350873523,"TB","Outdoor",-82.503333,27.975833,0,"E"
"479","2012_16_TEN_GB","2012","Lambeau Field",6,6.17333333333333,316.966426206723,"GB","Outdoor",-88.062222,44.501389,0,"N"
"480","2012_16_WAS_PHI","2012","Lincoln Financial Field",6,11.495,228.338303208656,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"481","2012_17_ARI_SF","2012","Candlestick Park",5,7.172,307.877987144333,"SF","Outdoor",-122.386111,37.713611,0,"E"
"482","2012_17_BAL_CIN","2012","Paul Brown Stadium",7,7.75857142857143,212.902844890472,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"483","2012_17_CLE_PIT","2012","Heinz Field",6,11.6816666666667,245,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"484","2012_17_DAL_WAS","2012","FedExField",6,7.105,271.704953270583,"WAS","Outdoor",-76.864444,38.907778,295,"E"
"485","2012_17_MIA_NE","2012","Gillette Stadium",6,15.3166666666667,301.670436944698,"NE","Outdoor",-71.264,42.091,343,"E"
"486","2012_17_OAK_SD","2012","Qualcomm Stadium",4,6.06,297.426987058072,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"487","2012_17_PHI_NYG","2012","MetLife Stadium",6,22.08,308.321000247798,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"488","2012_17_STL_SEA","2012","CenturyLink Field",3,5.46666666666667,40,"SEA","Outdoor",-122.3316,47.5952,0,"N"
"489","2012_18_IND_BAL","2012","M&T Bank Stadium",7,7.08571428571429,260,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"490","2012_18_MIN_GB","2012","Lambeau Field",6,7.10666666666667,223.033573793277,"GB","Outdoor",-88.062222,44.501389,0,"S"
"491","2012_18_SEA_WAS","2012","FedExField",6,6.17333333333333,273.826393541098,"WAS","Outdoor",-76.864444,38.907778,295,"E"
"492","2012_19_GB_SF","2012","Candlestick Park",3,4.56,261.262106931062,"SF","Outdoor",-122.386111,37.713611,0,"E"
"493","2012_19_HOU_NE","2012","Gillette Stadium",6,7.705,191.749100883525,"NE","Outdoor",-71.264,42.091,343,"S"
"494","2012_20_BAL_NE","2012","Gillette Stadium",6,13.9816666666667,291.636272588377,"NE","Outdoor",-71.264,42.091,343,"E"
"495","2013_01_CIN_CHI","2013","Soldier Field",6,13.27,56.6875186788183,"CHI","Outdoor",-87.6167,41.8623,353.9,"W"
"496","2013_01_GB_SF","2013","Candlestick Park",6,17.2633333333333,298.329563055302,"SF","Outdoor",-122.386111,37.713611,0,"E"
"497","2013_01_HOU_SD","2013","Qualcomm Stadium",6,6.13333333333333,288.370462834839,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"498","2013_01_MIA_CLE","2013","FirstEnergy Stadium",7,16.2528571428571,31.4241277714905,"CLE","Outdoor",-81.699444,41.506111,56.1,"N"
"499","2013_01_PHI_WAS","2013","FedExField",5,3.904,156.002443937103,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"500","2013_01_SEA_CAR","2013","Bank of America Stadium",5,6.736,348.43748013915,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"501","2013_01_TB_NYJ","2013","MetLife Stadium",7,13.5114285714286,322.821131535447,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"502","2013_01_TEN_PIT","2013","Heinz Field",6,10.1916666666667,355.234322727933,"PIT","Outdoor",-80.015833,40.446667,333.9,"N"
"503","2013_02_CLE_BAL","2013","M&T Bank Stadium",5,7.184,178.295046729417,"BAL","Outdoor",-76.622778,39.278056,289.5,"S"
"504","2013_02_DAL_KC","2013","Arrowhead Stadium",7,5.76285714285714,252.087352868409,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"505","2013_02_DEN_NYG","2013","MetLife Stadium",5,5.744,242.948043413144,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"506","2013_02_MIN_CHI","2013","Soldier Field",4,5.44,91.0399708731953,"CHI","Outdoor",-87.6167,41.8623,353.9,"W"
"507","2013_02_NO_TB","2013","Raymond James Stadium",7,6.79142857142857,95.583524229723,"TB","Outdoor",-82.503333,27.975833,0,"W"
"508","2013_02_NYJ_NE","2013","Gillette Stadium",5,7.582,202.304755886151,"NE","Outdoor",-71.264,42.091,343,"S"
"509","2013_02_PIT_CIN","2013","Paul Brown Stadium",5,4.4,40,"CIN","Outdoor",-84.516,39.095,320.6,"N"
"510","2013_02_SD_PHI","2013","Lincoln Financial Field",7,8.08,221.513136082774,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"511","2013_02_SF_SEA","2013","CenturyLink Field",7,6.64,157.204074768332,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"512","2013_02_WAS_GB","2013","Lambeau Field",7,4.77714285714286,45.9155333344396,"GB","Outdoor",-88.062222,44.501389,0,"W"
"513","2013_03_BUF_NYJ","2013","MetLife Stadium",6,11.5266666666667,318.363727411623,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"514","2013_03_CHI_PIT","2013","Heinz Field",6,9.01,358.329563055302,"PIT","Outdoor",-80.015833,40.446667,333.9,"N"
"515","2013_03_DET_WAS","2013","FedExField",7,7.78571428571429,328.594777660176,"WAS","Outdoor",-76.864444,38.907778,295,"N"
"516","2013_03_GB_CIN","2013","Paul Brown Stadium",6,9.415,3.23750267899914,"CIN","Outdoor",-84.516,39.095,320.6,"N"
"517","2013_03_HOU_BAL","2013","M&T Bank Stadium",7,8.23857142857143,334.28412755764,"BAL","Outdoor",-76.622778,39.278056,289.5,"N"
"518","2013_03_IND_SF","2013","Candlestick Park",6,17.5016666666667,286.619946229072,"SF","Outdoor",-122.386111,37.713611,0,"E"
"519","2013_03_JAX_SEA","2013","CenturyLink Field",6,13.05,166.84776491639,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"520","2013_03_KC_PHI","2013","Lincoln Financial Field",6,7.105,220,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"521","2013_03_NYG_CAR","2013","Bank of America Stadium",7,9.19714285714286,5.82376735471829,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"522","2013_03_TB_NE","2013","Gillette Stadium",6,11.9316666666667,270,"NE","Outdoor",-71.264,42.091,343,"E"
"523","2013_04_ARI_TB","2013","Raymond James Stadium",7,5.61142857142857,354.381124803184,"TB","Outdoor",-82.503333,27.975833,0,"N"
"524","2013_04_CIN_CLE","2013","FirstEnergy Stadium",7,6.64,201.139267567709,"CLE","Outdoor",-81.699444,41.506111,56.1,"S"
"525","2013_04_DAL_SD","2013","Qualcomm Stadium",6,9.60166666666667,291.636272588377,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"526","2013_04_NYG_KC","2013","Arrowhead Stadium",3,4.64,99.5432472802594,"KC","Outdoor",-94.483889,39.048889,316.3,"W"
"527","2013_04_PIT_MIN","2013","Wembley Stadium",7,10.8485714285714,78.5570491666935,"Wembley","Outdoor",-0.279722,51.555833,90,"W"
"528","2013_05_BUF_CLE","2013","FirstEnergy Stadium",6,9.38333333333333,189.948578240236,"CLE","Outdoor",-81.699444,41.506111,56.1,"S"
"529","2013_05_DET_GB","2013","Lambeau Field",7,10.8757142857143,252.83390575258,"GB","Outdoor",-88.062222,44.501389,0,"E"
"530","2013_05_HOU_SF","2013","Candlestick Park",6,8.44833333333333,288.250899116475,"SF","Outdoor",-122.386111,37.713611,0,"E"
"531","2013_05_NE_CIN","2013","Paul Brown Stadium",6,11.495,191.093444322823,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"532","2013_05_NO_CHI","2013","Soldier Field",7,12.6585714285714,234.271281739068,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"533","2013_05_PHI_NYG","2013","MetLife Stadium",7,7.27857142857143,100.132797085113,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"W"
"534","2013_06_ARI_SF","2013","Candlestick Park",4,14.9275,272.495231278463,"SF","Outdoor",-122.386111,37.713611,0,"E"
"535","2013_06_DET_CLE","2013","FirstEnergy Stadium",6,9.01166666666667,321.723337491803,"CLE","Outdoor",-81.699444,41.506111,56.1,"N"
"536","2013_06_GB_BAL","2013","M&T Bank Stadium",7,11.6457142857143,58.5947776601762,"BAL","Outdoor",-76.622778,39.278056,289.5,"W"
"537","2013_06_IND_SD","2013","Qualcomm Stadium",5,6.19,297.992655020503,"SD","Outdoor",-117.119444,32.783056,291.6,"E"
"538","2013_06_NO_NE","2013","Gillette Stadium",3,4.72,46.6704369446977,"NE","Outdoor",-71.264,42.091,343,"W"
"539","2013_06_NYG_CHI","2013","Soldier Field",5,7.184,100,"CHI","Outdoor",-87.6167,41.8623,353.9,"W"
"540","2013_06_OAK_KC","2013","Arrowhead Stadium",7,10.3942857142857,71.4429508333065,"KC","Outdoor",-94.483889,39.048889,316.3,"W"
"541","2013_06_PHI_TB","2013","Raymond James Stadium",5,5.072,42.0937486913678,"TB","Outdoor",-82.503333,27.975833,0,"N"
"542","2013_06_PIT_NYJ","2013","MetLife Stadium",7,9.67428571428571,72.8464026928288,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"W"
"543","2013_06_TEN_SEA","2013","CenturyLink Field",3,3.36,334.678297459817,"SEA","Outdoor",-122.3316,47.5952,0,"N"
"544","2013_07_BAL_PIT","2013","Heinz Field",6,7.54833333333333,216.670436944698,"PIT","Outdoor",-80.015833,40.446667,333.9,"S"
"545","2013_07_CHI_WAS","2013","FedExField",7,7.44,304.297734877111,"WAS","Outdoor",-76.864444,38.907778,295,"E"
"546","2013_07_CLE_GB","2013","Lambeau Field",5,7.184,145.974303311394,"GB","Outdoor",-88.062222,44.501389,0,"S"
"547","2013_07_DAL_PHI","2013","Lincoln Financial Field",7,12.6314285714286,297.153597307171,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"548","2013_07_HOU_KC","2013","Arrowhead Stadium",5,9.456,232.396159523445,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"549","2013_07_MIN_NYG","2013","MetLife Stadium",6,8.11,193.329563055302,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"550","2013_07_NE_NYJ","2013","MetLife Stadium",7,8.93,298.608283803621,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"551","2013_07_STL_CAR","2013","Bank of America Stadium",3,7.33333333333333,50.8933946491309,"CAR","Outdoor",-80.852778,35.225833,322.4,"W"
"552","2013_08_CAR_TB","2013","Raymond James Stadium",5,3.632,24.0966573984852,"TB","Outdoor",-82.503333,27.975833,0,"N"
"553","2013_08_CLE_KC","2013","Arrowhead Stadium",7,9.18857142857143,207.140592870843,"KC","Outdoor",-94.483889,39.048889,316.3,"S"
"554","2013_08_MIA_NE","2013","Gillette Stadium",7,10.5271428571429,296.6384703432,"NE","Outdoor",-71.264,42.091,343,"E"
"555","2013_08_NYG_PHI","2013","Lincoln Financial Field",6,14.605,276.56795108337,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"556","2013_08_NYJ_CIN","2013","Paul Brown Stadium",2,4.72,205,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"557","2013_08_SF_JAX","2013","Wembley Stadium",6,16.55,230.051421759764,"Wembley","Outdoor",-0.279722,51.555833,90,"E"
"558","2013_09_ATL_CAR","2013","Bank of America Stadium",6,9.195,3.29504672941675,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"559","2013_09_BAL_CLE","2013","FirstEnergy Stadium",6,13.39,66.6357317170847,"CLE","Outdoor",-81.699444,41.506111,56.1,"W"
"560","2013_09_CHI_GB","2013","Lambeau Field",6,7.705,196.35155469034,"GB","Outdoor",-88.062222,44.501389,0,"S"
"561","2013_09_NO_NYJ","2013","MetLife Stadium",7,12.1814285714286,335.71587244236,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"562","2013_09_PIT_NE","2013","Gillette Stadium",6,4.78666666666667,343.277794504604,"NE","Outdoor",-71.264,42.091,343,"N"
"563","2013_09_SD_WAS","2013","FedExField",6,10.1916666666667,346.670436944698,"WAS","Outdoor",-76.864444,38.907778,295,"N"
"564","2013_09_TB_SEA","2013","CenturyLink Field",4,4.94,305,"SEA","Outdoor",-122.3316,47.5952,0,"E"
"565","2013_10_BUF_PIT","2013","Heinz Field",7,16.27,284.277662670654,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"566","2013_10_CAR_SF","2013","Candlestick Park",5,6.734,328.002474750967,"SF","Outdoor",-122.386111,37.713611,0,"N"
"567","2013_10_CIN_BAL","2013","M&T Bank Stadium",7,20.4257142857143,308.39945669484,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"568","2013_10_DEN_SD","2013","Qualcomm Stadium",6,5.61333333333333,209.617023859282,"SD","Outdoor",-117.119444,32.783056,291.6,"S"
